module,type,name,res_id,src,value,comments
account,model,"ir.actions.act_window,name",account.action_open_account_onboarding_invoice_layout,Configure your document layout,,
account,model_terms,"ir.ui.view,arch_db",account.view_account_bnk_stmt_cashbox,Confirm,,
account,model_terms,"ir.ui.view,arch_db",account.view_account_bnk_stmt_check,Confirm,,
account,model_terms,"ir.ui.view,arch_db",account.view_account_payment_form,Confirm,,
account,model,"ir.actions.act_window,name",account.action_account_invoice_confirm,Confirm Draft Invoices,,
account,model_terms,"ir.ui.view,arch_db",account.account_invoice_confirm_view,Confirm Draft Invoices,,
account,model_terms,"ir.ui.view,arch_db",account.account_invoice_confirm_view,Confirm Invoices,,
account,model,"ir.actions.server,name",account.action_account_confirm_payments,Confirm Payments,,
account,model,"ir.model,name",account.model_account_invoice_confirm,Confirm the selected invoices,,
account,model_terms,"ir.ui.view,arch_db",account.view_bank_statement_search,Confirmed,,
account,model_terms,"ir.ui.view,arch_db",account.view_account_bnk_stmt_check,Confirming this will create automatically a journal entry with the difference in the profit/loss account set on the cash journal.,,
account,code,addons/account/static/src/xml/account_reconciliation.xml,54,"Congrats, you're all done!",,openerp-web
account,model_terms,"ir.ui.view,arch_db",account.account_invoice_onboarding_panel,Congratulations! You are all set.,,
account,model,"ir.model,name",account.model_res_partner,Contact,,
account,model_terms,"ir.ui.view,arch_db",account.portal_invoice_page,Contact,,
account,selection,"account.reconcile.model,match_label",0,Contains,,
account,selection,"account.reconcile.model.template,match_label",0,Contains,,
account,model,"ir.model,name",account.model_account_abstract_payment,Contains the logic shared between models which allows to register payments,,
account,model,"ir.model.fields,field_description",account.field_account_invoice_send__body,Contents,,
account,model,"ir.model.fields,field_description",account.field_res_partner__contracts_count,Contracts Count,,
account,model,"ir.model.fields,field_description",account.field_res_users__contracts_count,Contracts Count,,
account,model_terms,"ir.ui.view,arch_db",account.view_account_journal_form,Control-Access,,
account,code,addons/account/wizard/account_invoice_refund.py,103,Correction of <a href=# data-oe-model=account.invoice data-oe-id=%d>%s</a><br>Reason: %s,,
account,model,"account.account.type,name",account.data_account_type_direct_costs,Cost of Revenue,,
account,code,addons/account/models/chart_template.py,207,Could not install new chart of account as there are already accounting entries existing.,,
account,model,"ir.model.fields,field_description",account.field_account_move_line__counterpart,Counterpart,,
account,model,"ir.model.fields,field_description",account.field_account_bank_statement_line__account_id,Counterpart Account,,
account,model_terms,"ir.ui.view,arch_db",account.view_account_reconcile_model_form,Counterpart Values,,
account,model,"ir.model.fields,field_description",account.field_account_fiscal_position__country_id,Country,,
account,model,"ir.model.fields,field_description",account.field_account_fiscal_position_template__country_id,Country,,
account,model,"ir.model.fields,field_description",account.field_account_fiscal_position__country_group_id,Country Group,,
account,model,"ir.model.fields,field_description",account.field_account_fiscal_position_template__country_group_id,Country Group,,
account,selection,"account.reconcile.model,rule_type",0,Crear un descuadre manualmente haciendo clic en el botón. ,,
account,selection,"account.reconcile.model.template,rule_type",0,Crear un descuadre manualmente haciendo clic en el botón. ,,
account,model_terms,"ir.ui.view,arch_db",account.account_journal_dashboard_kanban_view,Create,,
account,model_terms,"ir.ui.view,arch_db",account.setup_bank_account_wizard,Create,,
account,model,"ir.model.fields,field_description",account.field_account_setup_bank_manual_config__create_or_link_option,Create Or Link Option,,
account,code,addons/account/models/company.py,292,Create a Bank Account,,
account,model_terms,"ir.actions.act_window,help",account.action_account_bank_journal_form,Create a bank account,,
account,model_terms,"ir.actions.act_window,help",account.action_invoice_out_refund,Create a credit note,,
account,model_terms,"ir.actions.act_window,help",account.action_invoice_tree1,Create a customer invoice,,
account,selection,"account.invoice.refund,filter_refund",0,Create a draft credit note,,
account,model_terms,"ir.actions.act_window,help",account.action_move_journal_line,Create a journal entry,,
account,model_terms,"ir.actions.act_window,help",account.action_account_group_tree,Create a new account group,,
account,model_terms,"ir.actions.act_window,help",account.action_view_bank_statement_tree,Create a new cash log,,
account,model_terms,"ir.actions.act_window,help",account.action_account_fiscal_position_form,Create a new fiscal position,,
account,model_terms,"ir.actions.act_window,help",account.action_account_fiscal_position_template_form,Create a new fiscal position,,
account,model_terms,"ir.actions.act_window,help",account.action_incoterms_tree,Create a new incoterm,,
account,model_terms,"ir.actions.act_window,help",account.product_product_action_purchasable,Create a new purchasable product,,
account,model_terms,"ir.actions.act_window,help",account.action_account_reconcile_model,Create a new reconciliation model,,
account,model_terms,"ir.actions.act_window,help",account.product_product_action_sellable,Create a new sellable product,,
account,model_terms,"ir.actions.act_window,help",account.action_tax_form,Create a new tax,,
account,model_terms,"ir.actions.act_window,help",account.action_invoice_in_refund,Create a vendor credit note,,
account,model_terms,"ir.ui.view,arch_db",account.tax_adjustments_wizard,Create and post move,,
account,code,addons/account/models/account_journal_dashboard.py,305,Create cash statement,,
account,code,addons/account/models/account_journal_dashboard.py,291,Create invoice/bill,,
account,model_terms,"ir.actions.act_window,help",account.action_invoice_tree1,"Create invoices, register payments and keep track of the discussions with your customers.",,
account,code,addons/account/static/src/xml/account_reconciliation.xml,175,Create model,,openerp-web
account,selection,"account.setup.bank.manual.config,create_or_link_option",0,Create new journal,,
account,model_terms,"ir.actions.act_window,help",account.rounding_list_action,Create the first cash rounding,,
account,model,"ir.model.fields,field_description",account.field_account_account__create_uid,Created by,,
account,model,"ir.model.fields,field_description",account.field_account_account_tag__create_uid,Created by,,
account,model,"ir.model.fields,field_description",account.field_account_account_template__create_uid,Created by,,
account,model,"ir.model.fields,field_description",account.field_account_account_type__create_uid,Created by,,
account,model,"ir.model.fields,field_description",account.field_account_bank_statement__create_uid,Created by,,
account,model,"ir.model.fields,field_description",account.field_account_bank_statement_cashbox__create_uid,Created by,,
account,model,"ir.model.fields,field_description",account.field_account_bank_statement_closebalance__create_uid,Created by,,
account,model,"ir.model.fields,field_description",account.field_account_bank_statement_line__create_uid,Created by,,
account,model,"ir.model.fields,field_description",account.field_account_cash_rounding__create_uid,Created by,,
account,model,"ir.model.fields,field_description",account.field_account_cashbox_line__create_uid,Created by,,
account,model,"ir.model.fields,field_description",account.field_account_chart_template__create_uid,Created by,,
account,model,"ir.model.fields,field_description",account.field_account_common_journal_report__create_uid,Created by,,
account,model,"ir.model.fields,field_description",account.field_account_common_report__create_uid,Created by,,
account,model,"ir.model.fields,field_description",account.field_account_financial_year_op__create_uid,Created by,,
account,model,"ir.model.fields,field_description",account.field_account_fiscal_position__create_uid,Created by,,
account,model,"ir.model.fields,field_description",account.field_account_fiscal_position_account__create_uid,Created by,,
account,model,"ir.model.fields,field_description",account.field_account_fiscal_position_account_template__create_uid,Created by,,
account,model,"ir.model.fields,field_description",account.field_account_fiscal_position_tax__create_uid,Created by,,
account,model,"ir.model.fields,field_description",account.field_account_fiscal_position_tax_template__create_uid,Created by,,
account,model,"ir.model.fields,field_description",account.field_account_fiscal_position_template__create_uid,Created by,,
account,model,"ir.model.fields,field_description",account.field_account_fiscal_year__create_uid,Created by,,
account,model,"ir.model.fields,field_description",account.field_account_full_reconcile__create_uid,Created by,,
account,model,"ir.model.fields,field_description",account.field_account_group__create_uid,Created by,,
account,model,"ir.model.fields,field_description",account.field_account_incoterms__create_uid,Created by,,
